chi-0_fa,chi-1_fa,chi-2_fa,chi-3_fa,chi-4_fa,chi-5_fa,Z-0_fa,Z-1_fa,Z-2_fa,Z-3_fa,Z-4_fa,Z-5_fa,I-0_fa,I-1_fa,I-2_fa,I-3_fa,I-4_fa,I-5_fa,T-0_fa,T-1_fa,T-2_fa,T-3_fa,T-4_fa,T-5_fa,S-0_fa,S-1_fa,S-2_fa,S-3_fa,S-4_fa,S-5_fa,chi-0_ma,chi-1_ma,chi-2_ma,chi-3_ma,chi-4_ma,chi-5_ma,Z-0_ma,Z-1_ma,Z-2_ma,Z-3_ma,Z-4_ma,Z-5_ma,I-0_ma,I-1_ma,I-2_ma,I-3_ma,I-4_ma,I-5_ma,T-0_ma,T-1_ma,T-2_ma,T-3_ma,T-4_ma,T-5_ma,S-0_ma,S-1_ma,S-2_ma,S-3_ma,S-4_ma,S-5_ma,chi-0_md,chi-1_md,chi-2_md,chi-3_md,chi-4_md,chi-5_md,Z-0_md,Z-1_md,Z-2_md,Z-3_md,Z-4_md,Z-5_md,I-0_md,I-1_md,I-2_md,I-3_md,I-4_md,I-5_md,T-0_md,T-1_md,T-2_md,T-3_md,T-4_md,T-5_md,S-0_md,S-1_md,S-2_md,S-3_md,S-4_md,S-5_md,distance,barrier,smiles,filename
196.9379,412.467,716.6106,960.2026,1340.3470000000002,1047.425,6695.0,7082.0,8050.0,7082.0,4352.0,2284.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.1885,34.5704,53.6864,67.414,70.086,56.7254,196.9379,412.467,716.6106,960.2026,1340.3470000000002,1047.425,6695.0,7082.0,8050.0,7082.0,4352.0,2284.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.1885,34.5704,53.6864,67.414,70.086,56.7254,196.9379,412.467,716.6106,960.2026,1340.3470000000002,1047.425,6695.0,7082.0,8050.0,7082.0,4352.0,2284.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.1885,34.5704,53.6864,67.414,70.086,56.7254,1.0105,15.8,[Ir]([P+](C)(C)C)([n+]1ccccc1)(C#[N+]C)(O)[H],ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
168.0518,361.155,618.0122,762.5218,834.9756,768.3402,6909.0,8260.0,7780.0,7792.0,4530.0,2080.0,28.0,58.0,100.0,130.0,142.0,128.0,158.0,404.0,592.0,632.0,572.0,476.0,12.8146,32.7928,50.3758,58.2066,56.0624,43.683,168.0518,361.155,618.0122,762.5218,834.9756,768.3402,6909.0,8260.0,7780.0,7792.0,4530.0,2080.0,28.0,58.0,100.0,130.0,142.0,128.0,158.0,404.0,592.0,632.0,572.0,476.0,12.8146,32.7928,50.3758,58.2066,56.0624,43.683,168.0518,361.155,618.0122,762.5218,834.9756,768.3402,6909.0,8260.0,7780.0,7792.0,4530.0,2080.0,28.0,58.0,100.0,130.0,142.0,128.0,158.0,404.0,592.0,632.0,572.0,476.0,12.8146,32.7928,50.3758,58.2066,56.0624,43.683,1.0256,10.7,[Ir]([N+]1=COCC1)([p+]1ccccc1)(C#[N+][H])(S)[H],ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1
167.2189,353.712,585.862,741.9912,770.2239999999998,755.4512,6779.0,6882.0,7228.0,6990.0,5292.0,2264.0,26.0,54.0,88.0,116.0,126.0,120.0,142.0,358.0,514.0,580.0,514.0,392.0,12.4053,30.449,44.9352,53.6798,52.4174,42.5156,167.2189,353.712,585.862,741.9912,770.2239999999998,755.4512,6779.0,6882.0,7228.0,6990.0,5292.0,2264.0,26.0,54.0,88.0,116.0,126.0,120.0,142.0,358.0,514.0,580.0,514.0,392.0,12.4053,30.449,44.9352,53.6798,52.4174,42.5156,167.2189,353.712,585.862,741.9912,770.2239999999998,755.4512,6779.0,6882.0,7228.0,6990.0,5292.0,2264.0,26.0,54.0,88.0,116.0,126.0,120.0,142.0,358.0,514.0,580.0,514.0,392.0,12.4053,30.449,44.9352,53.6798,52.4174,42.5156,0.909,14.0,[Ir]([n+]1ccncc1)([n+]1ccncc1)(C#[O+])(S)[H],ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-sh_1_smi1_1_s_1
196.3098,420.204,685.164,848.3266,962.2558,1025.1064,7039.0,7248.0,8362.0,10552.0,6766.0,4048.0,33.0,68.0,112.0,142.0,160.0,168.0,180.0,446.0,628.0,730.0,728.0,702.0,15.3527,37.6424,55.3746,66.7802,70.6864,68.1586,196.3098,420.204,685.164,848.3266,962.2558,1025.1064,7039.0,7248.0,8362.0,10552.0,6766.0,4048.0,33.0,68.0,112.0,142.0,160.0,168.0,180.0,446.0,628.0,730.0,728.0,702.0,15.3527,37.6424,55.3746,66.7802,70.6864,68.1586,196.3098,420.204,685.164,848.3266,962.2558,1025.1064,7039.0,7248.0,8362.0,10552.0,6766.0,4048.0,33.0,68.0,112.0,142.0,160.0,168.0,180.0,446.0,628.0,730.0,728.0,702.0,15.3527,37.6424,55.3746,66.7802,70.6864,68.1586,1.0103,18.0,[Ir]([p+]1ccccc1)([n+]1ccccc1)(C#[N+]C)(N=C=S)[H],ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1
198.2586,420.754,755.0654,896.5208,1063.404,1128.5408,6627.0,5348.0,8256.0,8604.0,4646.0,2762.0,31.0,64.0,116.0,140.0,168.0,176.0,180.0,456.0,668.0,752.0,746.0,616.0,13.0383,32.9448,51.302,61.5852,67.0388,58.934,198.2586,420.754,755.0654,896.5208,1063.404,1128.5408,6627.0,5348.0,8256.0,8604.0,4646.0,2762.0,31.0,64.0,116.0,140.0,168.0,176.0,180.0,456.0,668.0,752.0,746.0,616.0,13.0383,32.9448,51.302,61.5852,67.0388,58.934,198.2586,420.754,755.0654,896.5208,1063.404,1128.5408,6627.0,5348.0,8256.0,8604.0,4646.0,2762.0,31.0,64.0,116.0,140.0,168.0,176.0,180.0,456.0,668.0,752.0,746.0,616.0,13.0383,32.9448,51.302,61.5852,67.0388,58.934,0.9786,12.1,[Ir]([C-]1N(C)C=CN(C)1)([N+]1=COCC1)(C#[O+])(C#N)[H],ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1
324.4517,701.7510000000002,1174.2224,1653.1152,2272.3232,2690.922,8233.0,12994.0,13934.0,15466.0,16010.0,13980.0,57.0,118.0,206.0,288.0,400.0,452.0,324.0,836.0,1290.0,1684.0,1982.0,2372.0,23.6524,62.1346,99.8734,134.0066,165.4262,191.5956,324.4517,701.7510000000002,1174.2224,1653.1152,2272.3232,2690.922,8233.0,12994.0,13934.0,15466.0,16010.0,13980.0,57.0,118.0,206.0,288.0,400.0,452.0,324.0,836.0,1290.0,1684.0,1982.0,2372.0,23.6524,62.1346,99.8734,134.0066,165.4262,191.5956,324.4517,701.7510000000002,1174.2224,1653.1152,2272.3232,2690.922,8233.0,12994.0,13934.0,15466.0,16010.0,13980.0,57.0,118.0,206.0,288.0,400.0,452.0,324.0,836.0,1290.0,1684.0,1982.0,2372.0,23.6524,62.1346,99.8734,134.0066,165.4262,191.5956,0.8999,5.3,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([As+](C)(C)C)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
196.2062,421.644,750.7339999999998,950.6218,1306.05,1047.154,6711.0,6810.0,7890.0,7354.0,4496.0,2284.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.1349,33.298,51.5286,68.4328,71.8954,56.6206,196.2062,421.644,750.7339999999998,950.6218,1306.05,1047.154,6711.0,6810.0,7890.0,7354.0,4496.0,2284.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.1349,33.298,51.5286,68.4328,71.8954,56.6206,196.2062,421.644,750.7339999999998,950.6218,1306.05,1047.154,6711.0,6810.0,7890.0,7354.0,4496.0,2284.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.1349,33.298,51.5286,68.4328,71.8954,56.6206,0.8683,9.8,[Ir]([N+](C)(C)C)([n+]1ccccc1)(C#[N+]C)(S)[H],ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1
185.9901,378.68300000000005,688.7894,1010.5266,1669.3429999999996,1162.744,7475.0,9998.0,10498.0,7050.0,3142.0,1240.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,12.5105,32.7952,54.063,75.7786,81.2304,54.7082,185.9901,378.68300000000005,688.7894,1010.5266,1669.3429999999996,1162.744,7475.0,9998.0,10498.0,7050.0,3142.0,1240.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,12.5105,32.7952,54.063,75.7786,81.2304,54.7082,185.9901,378.68300000000005,688.7894,1010.5266,1669.3429999999996,1162.744,7475.0,9998.0,10498.0,7050.0,3142.0,1240.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,12.5105,32.7952,54.063,75.7786,81.2304,54.7082,0.949,9.4,[Ir]([As+](C)(C)C)([N+](C)(C)C)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1
169.9095,359.985,657.0089999999999,816.7642,1168.047,688.3902,6681.0,6768.0,7604.0,6482.0,2772.0,1276.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.3108,28.3196,44.8382,58.3882,57.4462,36.194,169.9095,359.985,657.0089999999999,816.7642,1168.047,688.3902,6681.0,6768.0,7604.0,6482.0,2772.0,1276.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.3108,28.3196,44.8382,58.3882,57.4462,36.194,169.9095,359.985,657.0089999999999,816.7642,1168.047,688.3902,6681.0,6768.0,7604.0,6482.0,2772.0,1276.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.3108,28.3196,44.8382,58.3882,57.4462,36.194,0.9346,9.9,[Ir](n1ccnc1)([N+](C)(C)C)(C#[N+][H])([Cl])[H],ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1
186.925,388.997,684.2198,866.6234,1209.715,894.299,7867.0,11236.0,9466.0,9012.0,5980.0,2780.0,32.0,64.0,116.0,144.0,212.0,148.0,180.0,446.0,650.0,762.0,694.0,634.0,13.651,34.5222,53.8608,67.2562,70.7562,53.0052,186.925,388.997,684.2198,866.6234,1209.715,894.299,7867.0,11236.0,9466.0,9012.0,5980.0,2780.0,32.0,64.0,116.0,144.0,212.0,148.0,180.0,446.0,650.0,762.0,694.0,634.0,13.651,34.5222,53.8608,67.2562,70.7562,53.0052,186.925,388.997,684.2198,866.6234,1209.715,894.299,7867.0,11236.0,9466.0,9012.0,5980.0,2780.0,32.0,64.0,116.0,144.0,212.0,148.0,180.0,446.0,650.0,762.0,694.0,634.0,13.651,34.5222,53.8608,67.2562,70.7562,53.0052,0.8376,10.0,[Ir]([n+]1ccncc1)([P+](C)(C)C)(C#[N+]C)([Br])[H],ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-iacn_1_bromide_1_smi1_1_s_1
163.631,338.451,556.8354,650.2914,651.3832,602.8982,9461.0,5764.0,6698.0,6742.0,3444.0,1696.0,27.0,54.0,90.0,112.0,112.0,98.0,144.0,362.0,516.0,518.0,456.0,410.0,15.7989,29.2432,43.344,48.2104,42.4978,35.2006,163.631,338.451,556.8354,650.2914,651.3832,602.8982,9461.0,5764.0,6698.0,6742.0,3444.0,1696.0,27.0,54.0,90.0,112.0,112.0,98.0,144.0,362.0,516.0,518.0,456.0,410.0,15.7989,29.2432,43.344,48.2104,42.4978,35.2006,163.631,338.451,556.8354,650.2914,651.3832,602.8982,9461.0,5764.0,6698.0,6742.0,3444.0,1696.0,27.0,54.0,90.0,112.0,112.0,98.0,144.0,362.0,516.0,518.0,456.0,410.0,15.7989,29.2432,43.344,48.2104,42.4978,35.2006,0.8364,8.7,[Ir]([N+]1=COCC1)([p+]1ccccc1)(C#[N+][H])([I])[H],ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_iodide_1_smi1_1_s_1
178.8459,386.306,663.9014,808.3814,919.3212,850.3982,6549.0,5348.0,7438.0,7088.0,3938.0,2230.0,29.0,60.0,102.0,132.0,150.0,138.0,162.0,412.0,606.0,660.0,620.0,542.0,12.3989,31.3044,47.5038,56.832,56.37300000000001,49.1414,178.8459,386.306,663.9014,808.3814,919.3212,850.3982,6549.0,5348.0,7438.0,7088.0,3938.0,2230.0,29.0,60.0,102.0,132.0,150.0,138.0,162.0,412.0,606.0,660.0,620.0,542.0,12.3989,31.3044,47.5038,56.832,56.37300000000001,49.1414,178.8459,386.306,663.9014,808.3814,919.3212,850.3982,6549.0,5348.0,7438.0,7088.0,3938.0,2230.0,29.0,60.0,102.0,132.0,150.0,138.0,162.0,412.0,606.0,660.0,620.0,542.0,12.3989,31.3044,47.5038,56.832,56.37300000000001,49.1414,1.0032,10.8,[Ir]([N+]1=COCC1)([n+]1ccccc1)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
220.6558,466.775,825.6486,1046.9928,1548.9704,1419.779,7611.0,10504.0,9644.0,9656.0,6300.0,3180.0,38.0,76.0,140.0,172.0,264.0,236.0,216.0,538.0,798.0,996.0,1028.0,998.0,14.5022,38.5012,60.5356,75.1868,86.5792,75.148,220.6558,466.775,825.6486,1046.9928,1548.9704,1419.779,7611.0,10504.0,9644.0,9656.0,6300.0,3180.0,38.0,76.0,140.0,172.0,264.0,236.0,216.0,538.0,798.0,996.0,1028.0,998.0,14.5022,38.5012,60.5356,75.1868,86.5792,75.148,220.6558,466.775,825.6486,1046.9928,1548.9704,1419.779,7611.0,10504.0,9644.0,9656.0,6300.0,3180.0,38.0,76.0,140.0,172.0,264.0,236.0,216.0,538.0,798.0,996.0,1028.0,998.0,14.5022,38.5012,60.5356,75.1868,86.5792,75.148,0.9284,14.3,[Ir]([As+](C)(C)C)([C-]1N(C)C=CN(C)1)(C#[N+]C)(O)[H],ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
191.7607,409.234,716.955,916.8938,1264.315,1035.934,6887.0,8234.0,8594.0,7898.0,4752.0,2332.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.696,35.1022,54.7464,71.4956,74.6668,57.3088,191.7607,409.234,716.955,916.8938,1264.315,1035.934,6887.0,8234.0,8594.0,7898.0,4752.0,2332.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.696,35.1022,54.7464,71.4956,74.6668,57.3088,191.7607,409.234,716.955,916.8938,1264.315,1035.934,6887.0,8234.0,8594.0,7898.0,4752.0,2332.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,13.696,35.1022,54.7464,71.4956,74.6668,57.3088,0.9022,10.3,[Ir]([N+](C)(C)C)([p+]1ccccc1)(C#[N+]C)(S)[H],ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1
218.5042,444.7824,782.5136,1085.7336,1616.7026,1492.724,6835.0,7030.0,10980.0,8724.0,5598.0,3248.0,35.0,70.0,130.0,172.0,262.0,226.0,200.0,512.0,786.0,982.0,964.0,802.0,14.087,36.2066,59.1888,77.1206,87.85700000000001,74.821,218.5042,444.7824,782.5136,1085.7336,1616.7026,1492.724,6835.0,7030.0,10980.0,8724.0,5598.0,3248.0,35.0,70.0,130.0,172.0,262.0,226.0,200.0,512.0,786.0,982.0,964.0,802.0,14.087,36.2066,59.1888,77.1206,87.85700000000001,74.821,218.5042,444.7824,782.5136,1085.7336,1616.7026,1492.724,6835.0,7030.0,10980.0,8724.0,5598.0,3248.0,35.0,70.0,130.0,172.0,262.0,226.0,200.0,512.0,786.0,982.0,964.0,802.0,14.087,36.2066,59.1888,77.1206,87.85700000000001,74.821,0.941,9.0,[Ir]([P+](C)(C)C)([C-]1N(C)C=CN(C)1)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1
201.4888,424.7844,751.3122,871.3424,978.5532,1105.4432,6667.0,5690.0,9178.0,8124.0,4316.0,3020.0,30.0,62.0,110.0,132.0,144.0,158.0,172.0,434.0,622.0,654.0,666.0,608.0,12.811,32.1614,50.4714,57.104,59.3084,57.1474,201.4888,424.7844,751.3122,871.3424,978.5532,1105.4432,6667.0,5690.0,9178.0,8124.0,4316.0,3020.0,30.0,62.0,110.0,132.0,144.0,158.0,172.0,434.0,622.0,654.0,666.0,608.0,12.811,32.1614,50.4714,57.104,59.3084,57.1474,201.4888,424.7844,751.3122,871.3424,978.5532,1105.4432,6667.0,5690.0,9178.0,8124.0,4316.0,3020.0,30.0,62.0,110.0,132.0,144.0,158.0,172.0,434.0,622.0,654.0,666.0,608.0,12.811,32.1614,50.4714,57.104,59.3084,57.1474,0.983,8.5,[Ir](n1ccnc1)([N+]1=COCC1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
307.3329,679.335,1134.7224,1522.4114,1885.2882,2442.9832,7203.0,8080.0,11054.0,13912.0,13384.0,11182.0,52.0,110.0,186.0,260.0,318.0,402.0,296.0,770.0,1186.0,1482.0,1758.0,2064.0,22.0367,57.0402,90.3314,118.7292,143.019,168.3692,307.3329,679.335,1134.7224,1522.4114,1885.2882,2442.9832,7203.0,8080.0,11054.0,13912.0,13384.0,11182.0,52.0,110.0,186.0,260.0,318.0,402.0,296.0,770.0,1186.0,1482.0,1758.0,2064.0,22.0367,57.0402,90.3314,118.7292,143.019,168.3692,307.3329,679.335,1134.7224,1522.4114,1885.2882,2442.9832,7203.0,8080.0,11054.0,13912.0,13384.0,11182.0,52.0,110.0,186.0,260.0,318.0,402.0,296.0,770.0,1186.0,1482.0,1758.0,2064.0,22.0367,57.0402,90.3314,118.7292,143.019,168.3692,0.9817,7.5,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([N+]1=COCC1)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
253.1218,522.187,935.365,1321.1266,2080.4448,2334.7134,7193.0,8840.0,10934.0,12668.0,7724.0,4964.0,46.0,90.0,172.0,236.0,372.0,412.0,262.0,670.0,1016.0,1392.0,1618.0,1568.0,17.2375,44.7596,72.6412,101.4856,127.3812,126.416,253.1218,522.187,935.365,1321.1266,2080.4448,2334.7134,7193.0,8840.0,10934.0,12668.0,7724.0,4964.0,46.0,90.0,172.0,236.0,372.0,412.0,262.0,670.0,1016.0,1392.0,1618.0,1568.0,17.2375,44.7596,72.6412,101.4856,127.3812,126.416,253.1218,522.187,935.365,1321.1266,2080.4448,2334.7134,7193.0,8840.0,10934.0,12668.0,7724.0,4964.0,46.0,90.0,172.0,236.0,372.0,412.0,262.0,670.0,1016.0,1392.0,1618.0,1568.0,17.2375,44.7596,72.6412,101.4856,127.3812,126.416,0.9153,10.0,[Ir]([P+](CC)(CC)CC)([P+](C)(C)C)(C#[N+]C)(N=C=S)[H],ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1
185.2009,394.67,722.1004,911.6494,1320.6482,984.4952,6481.0,5192.0,8142.0,6414.0,2790.0,1730.0,31.0,62.0,114.0,152.0,228.0,162.0,176.0,452.0,700.0,810.0,756.0,606.0,11.7607,29.9954,47.9086,63.7716,65.9972,51.1318,185.2009,394.67,722.1004,911.6494,1320.6482,984.4952,6481.0,5192.0,8142.0,6414.0,2790.0,1730.0,31.0,62.0,114.0,152.0,228.0,162.0,176.0,452.0,700.0,810.0,756.0,606.0,11.7607,29.9954,47.9086,63.7716,65.9972,51.1318,185.2009,394.67,722.1004,911.6494,1320.6482,984.4952,6481.0,5192.0,8142.0,6414.0,2790.0,1730.0,31.0,62.0,114.0,152.0,228.0,162.0,176.0,452.0,700.0,810.0,756.0,606.0,11.7607,29.9954,47.9086,63.7716,65.9972,51.1318,0.9921,8.7,[Ir]([N+](C)(C)C)([N+]1=COCC1)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
199.43,424.681,724.8562,916.6068,1072.007,1130.195,6635.0,5372.0,8258.0,8362.0,5518.0,2974.0,32.0,66.0,114.0,144.0,172.0,182.0,180.0,454.0,660.0,780.0,774.0,634.0,13.6912,34.2538,52.1654,64.2668,70.214,62.6558,199.43,424.681,724.8562,916.6068,1072.007,1130.195,6635.0,5372.0,8258.0,8362.0,5518.0,2974.0,32.0,66.0,114.0,144.0,172.0,182.0,180.0,454.0,660.0,780.0,774.0,634.0,13.6912,34.2538,52.1654,64.2668,70.214,62.6558,199.43,424.681,724.8562,916.6068,1072.007,1130.195,6635.0,5372.0,8258.0,8362.0,5518.0,2974.0,32.0,66.0,114.0,144.0,172.0,182.0,180.0,454.0,660.0,780.0,774.0,634.0,13.6912,34.2538,52.1654,64.2668,70.214,62.6558,0.9263,9.7,[Ir]([C-]1N(C)C=CN(C)1)([n+]1ccccc1)(C#[O+])(C#N)[H],ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1
175.4265,371.043,684.6506,787.2794,876.2944,800.4924,6555.0,5322.0,7578.0,7218.0,3090.0,1992.0,27.0,56.0,102.0,126.0,138.0,122.0,158.0,406.0,600.0,604.0,548.0,454.0,11.5795,29.4096,46.0158,53.03100000000001,51.077,42.4306,175.4265,371.043,684.6506,787.2794,876.2944,800.4924,6555.0,5322.0,7578.0,7218.0,3090.0,1992.0,27.0,56.0,102.0,126.0,138.0,122.0,158.0,406.0,600.0,604.0,548.0,454.0,11.5795,29.4096,46.0158,53.03100000000001,51.077,42.4306,175.4265,371.043,684.6506,787.2794,876.2944,800.4924,6555.0,5322.0,7578.0,7218.0,3090.0,1992.0,27.0,56.0,102.0,126.0,138.0,122.0,158.0,406.0,600.0,604.0,548.0,454.0,11.5795,29.4096,46.0158,53.03100000000001,51.077,42.4306,0.9822,14.5,[Ir]([N+]1=COCC1)([N+]1=COCC1)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1
200.0265,420.225,782.294,975.456,1404.9834,1114.068,6771.0,6826.0,8324.0,8276.0,4594.0,2224.0,33.0,66.0,124.0,156.0,238.0,174.0,190.0,480.0,724.0,866.0,796.0,678.0,12.8777,32.3926,51.6856,69.2448,75.7674,55.6894,200.0265,420.225,782.294,975.456,1404.9834,1114.068,6771.0,6826.0,8324.0,8276.0,4594.0,2224.0,33.0,66.0,124.0,156.0,238.0,174.0,190.0,480.0,724.0,866.0,796.0,678.0,12.8777,32.3926,51.6856,69.2448,75.7674,55.6894,200.0265,420.225,782.294,975.456,1404.9834,1114.068,6771.0,6826.0,8324.0,8276.0,4594.0,2224.0,33.0,66.0,124.0,156.0,238.0,174.0,190.0,480.0,724.0,866.0,796.0,678.0,12.8777,32.3926,51.6856,69.2448,75.7674,55.6894,0.9179,14.5,[Ir]([C-]1N(C)C=CN(C)1)([N+](C)(C)C)(C#[O+])([Cl])[H],ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1
209.2063,437.909,809.6046,996.2248,1139.3394,1242.288,6633.0,5774.0,7356.0,8368.0,5614.0,2642.0,33.0,68.0,124.0,154.0,182.0,194.0,192.0,486.0,708.0,830.0,792.0,632.0,13.3137,34.074,52.5884,64.035,68.7258,59.5702,209.2063,437.909,809.6046,996.2248,1139.3394,1242.288,6633.0,5774.0,7356.0,8368.0,5614.0,2642.0,33.0,68.0,124.0,154.0,182.0,194.0,192.0,486.0,708.0,830.0,792.0,632.0,13.3137,34.074,52.5884,64.035,68.7258,59.5702,209.2063,437.909,809.6046,996.2248,1139.3394,1242.288,6633.0,5774.0,7356.0,8368.0,5614.0,2642.0,33.0,68.0,124.0,154.0,182.0,194.0,192.0,486.0,708.0,830.0,792.0,632.0,13.3137,34.074,52.5884,64.035,68.7258,59.5702,0.9984,19.9,[Ir]([n+]1ccccc1)([C-]1N(C)CCN(C)1)(C#[O+])(F)[H],ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1
199.3334,432.328,710.4852,885.9076,1109.1274,1188.189,6785.0,6798.0,8502.0,9150.0,5898.0,3080.0,34.0,70.0,118.0,148.0,188.0,202.0,188.0,470.0,688.0,836.0,864.0,778.0,14.5861,37.2444,56.4898,69.3158,77.0518,70.5438,199.3334,432.328,710.4852,885.9076,1109.1274,1188.189,6785.0,6798.0,8502.0,9150.0,5898.0,3080.0,34.0,70.0,118.0,148.0,188.0,202.0,188.0,470.0,688.0,836.0,864.0,778.0,14.5861,37.2444,56.4898,69.3158,77.0518,70.5438,199.3334,432.328,710.4852,885.9076,1109.1274,1188.189,6785.0,6798.0,8502.0,9150.0,5898.0,3080.0,34.0,70.0,118.0,148.0,188.0,202.0,188.0,470.0,688.0,836.0,864.0,778.0,14.5861,37.2444,56.4898,69.3158,77.0518,70.5438,1.0443,12.3,[Ir]([C-]1N(C)C=CN(C)1)([p+]1ccccc1)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
316.8746,679.2774,1103.2168,1591.0504,1955.2914,2522.702,7505.0,9820.0,13600.0,14876.0,15610.0,13216.0,52.0,110.0,184.0,268.0,318.0,402.0,294.0,770.0,1182.0,1500.0,1752.0,2004.0,23.3898,59.9472,96.0814,126.8792,150.5902,178.3066,316.8746,679.2774,1103.2168,1591.0504,1955.2914,2522.702,7505.0,9820.0,13600.0,14876.0,15610.0,13216.0,52.0,110.0,184.0,268.0,318.0,402.0,294.0,770.0,1182.0,1500.0,1752.0,2004.0,23.3898,59.9472,96.0814,126.8792,150.5902,178.3066,316.8746,679.2774,1103.2168,1591.0504,1955.2914,2522.702,7505.0,9820.0,13600.0,14876.0,15610.0,13216.0,52.0,110.0,184.0,268.0,318.0,402.0,294.0,770.0,1182.0,1500.0,1752.0,2004.0,23.3898,59.9472,96.0814,126.8792,150.5902,178.3066,0.9462,9.5,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([p+]1ccccc1)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1
